t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
102,0.6275049028267071,0.8932094862455705,0.845291094024426,473.78002169014275,0.4519485715657862,0.0,0.0,0.0,1.0,14.140987894690092,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,102
103,0.6945053776893054,0.9264466913625944,0.7699385415972135,495.3955574549147,0.5035420587970565,0.0,0.0,0.0,1.0,14.020987894690093,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,103
104,0.6822482398138782,0.8979523045727401,0.8029912113532439,491.9335983661081,0.5568474201696967,0.0,0.0,0.0,1.0,13.900987894690093,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,104
105,0.6841672752697601,0.8805691276142982,0.6020401392616164,362.70304375968584,0.5706590198683771,0.0,0.0,0.0,1.0,13.780987894690094,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,105
106,0.6702580330290376,0.8530158802822814,0.3407417917888241,194.81596625134574,0.5736378374158533,0.0,0.0,0.0,1.0,13.660987894690095,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,106
107,0.6544862907440427,0.8254892790260417,0.1692988324929592,91.46732000530625,0.604144704914105,0.0,0.0,0.0,1.0,13.540987894690096,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,107
108,0.6307564562069494,0.7998604363789944,0.01,5.0451713431055865,0.6359723960732049,0.0,0.0,0.0,1.0,13.420987894690096,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,108
109,0.6348505027571191,0.736045099219275,0.0137247199171906,6.413267926019262,0.6966792299016846,0.0,0.0,0.0,1.0,13.300987894690097,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,109
110,0.6726307731369155,0.7134479906546458,0.1586026177590989,76.11134609330954,0.7021038181316457,0.0,0.0,0.0,1.0,13.180987894690098,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,110
111,0.6602366476498897,0.7394213241545959,0.0648150070231033,31.64223637016577,0.7692476782223723,0.0,0.0,0.0,1.0,13.060987894690099,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,111
112,0.6534716918337579,0.7301803986554702,0.01,4.7715222045323795,0.7608117717516332,0.0,0.0,0.0,1.0,12.9409878946901,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,112
