t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
165,0.0112143625045787,0.4963579650483455,0.6458848081415213,3.595213249411639,0.5036420349516545,0.0,0.0,0.0,1.0,7.989878244204991,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,165
166,0.0139391169218215,0.583951768380716,0.7957756349396842,6.477432212595541,0.4160482316192839,0.0,0.0,0.0,1.0,7.86987824420499,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,166
167,0.0256494414188824,0.5027808805326809,0.6656374759156458,8.584093333748342,0.4972191194673191,0.0,0.0,0.0,1.0,7.749878244204989,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,167
168,0.0159482972516542,0.4332003018817788,0.2640801623594808,1.8244789228391336,0.5667996981182212,0.0,0.0,0.0,1.0,7.629878244204988,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,168
169,0.0124467875549807,0.4727748005906153,0.131437427324965,0.7734471561881563,0.5272251994093847,0.0,0.0,0.0,1.0,7.509878244204987,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,169
170,0.01,0.511756452949637,0.0353742446398142,0.18102997962644024,0.4882435470503629,0.30721356742392264,0.30721356742392264,0.0,0.0,7.509878244204987,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,170
171,0.0141048869630417,0.4350169267992306,0.01,0.061358645795129334,0.5649830732007693,0.5036244274056401,0.5036244274056401,0.0,0.0,7.509878244204987,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,171
172,0.01,0.0749278278912115,0.01,0.00749278278912115,0.9250721721087884,0.9175793893196673,0.9175793893196673,0.0,0.0,7.509878244204987,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,172
173,0.01,0.3007388198165467,0.01,0.030073881981654674,0.6992611801834533,0.6691872982017986,0.6691872982017986,0.0,0.0,7.509878244204987,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,173
174,0.01,0.1738177399956452,0.01,0.01738177399956452,0.8261822600043548,0.8088004860047903,0.8088004860047903,0.0,0.0,7.509878244204987,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,174
175,0.01,0.0881325909907128,0.01,0.008813259099071281,0.9118674090092872,0.9030541499102159,0.9030541499102159,0.0,0.0,7.509878244204987,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,175
176,0.01,0.0791067487600942,0.01,0.00791067487600942,0.9208932512399056,0.9129825763638962,0.9129825763638962,0.0,0.0,7.509878244204987,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,176
177,0.01,0.1587103640000169,0.01,0.01587103640000169,0.8412896359999831,0.8254185995999814,0.8254185995999814,0.0,0.0,7.509878244204987,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,177
178,0.01,0.5319961837689005,0.01,0.05319961837689005,0.4680038162310995,0.4148041978542094,0.4148041978542094,0.0,0.0,7.509878244204987,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,178
179,0.01,0.762262022467328,0.1761698354437542,1.3428757506309246,0.237737977532672,0.0,0.0,0.0,1.0,7.389878244204986,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,179
180,0.01,0.5847073486809774,0.4054725029426936,2.3708275215866217,0.4152926513190226,0.0,0.0,0.0,1.0,7.269878244204985,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,180
181,0.01,0.644891433091013,0.1467739901931704,0.9465328887615995,0.3551085669089869,0.0,0.0,0.0,1.0,7.149878244204984,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,181
182,0.01,0.6176761678171816,0.724342145694863,4.474088807412776,0.3823238321828184,0.0,0.0,0.0,1.0,7.029878244204983,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,182
183,0.01,0.586190055593259,0.7829330517653615,4.589475691401372,0.413809944406741,0.0,0.0,0.0,1.0,6.909878244204982,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,183
184,0.01,0.6902225728332372,0.7699918764700933,5.314657740378799,0.3097774271667628,0.0,0.0,0.0,1.0,6.789878244204981,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,184
185,0.01,0.5602369035616912,0.01,0.05602369035616912,0.4397630964383088,0.3837394060821397,0.3837394060821397,0.0,0.0,6.789878244204981,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,185
186,0.01,0.5362496408676088,0.01,0.05362496408676089,0.4637503591323911,0.4101253950456302,0.4101253950456302,0.0,0.0,6.789878244204981,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,186
187,0.01,0.4094051739714135,0.01,0.04094051739714135,0.5905948260285865,0.5496543086314452,0.5496543086314452,0.0,0.0,6.789878244204981,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,187
188,0.01,0.527206262951584,0.01,0.052720626295158404,0.472793737048416,0.4200731107532576,0.4200731107532576,0.0,0.0,6.789878244204981,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,188
189,0.01,0.7711217687455653,0.01,0.07711217687455652,0.2288782312544347,0.1517660543798782,0.1517660543798782,0.0,0.0,6.789878244204981,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,189
190,0.01,0.9048031892737876,0.01,0.09048031892737878,0.0951968107262124,0.0047164917988336275,0.0047164917988336275,0.0,0.9374472795504811,6.677384570658923,real,-0.11249367354605866,-0.008111539144368504,0,1000.0,0.9,True,190
191,0.01,0.7566957961592858,0.01,0.07566957961592859,0.2433042038407141,0.16763462422478553,0.16763462422478553,0.0,0.0,6.677384570658923,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,191
192,0.01,0.725746150881311,0.01,0.07257461508813111,0.2742538491186889,0.20167923403055776,0.20167923403055776,0.0,0.0,6.677384570658923,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,192
193,0.01,0.8887535407506109,0.01,0.08887535407506109,0.1112464592493891,0.022371105174328013,0.022371105174328013,0.0,0.6979440905015686,6.5936312797987355,real,-0.08375329086018724,-0.008111539144368504,0,1000.0,0.9,True,193
194,0.01,0.8811087731087023,0.01,0.08811087731087022,0.1188912268912977,0.030780349580427482,0.030780349580427482,0.0,0.5807961490725926,6.523935741910023,real,-0.06969553788871252,-0.008111539144368504,0,1000.0,0.9,True,194
